Date,state,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500
2019-10-08,NM,427725.0,1661298.0,11056544.0,2739893.0,2998054.0,1432071.0,1728327.0,1271266.0,561740.0,259745.0,56023.0,5875.0,3550.0
2019-10-08,NY,4757539.0,14724937.0,101094736.0,29497725.0,23379332.0,12456389.0,16512956.0,14621429.0,3532888.0,701629.0,218144.0,48058.0,126186.0
2019-10-08,NC,1741559.0,8610322.0,50509659.0,11084844.0,12858763.0,6802321.0,8368493.0,8306525.0,2470403.0,452631.0,108142.0,29381.0,28156.0
2019-10-08,ND,170258.0,587497.0,2964109.0,752089.0,835679.0,428966.0,337840.0,301628.0,165458.0,102455.0,34897.0,3336.0,1761.0
2019-10-08,OH,2441014.0,9212699.0,47696320.0,11163162.0,10175985.0,5609460.0,8269848.0,9426309.0,2380399.0,458132.0,119921.0,49134.0,43970.0
2019-10-08,OK,852417.0,3078607.0,14875378.0,3789967.0,3465340.0,1666881.0,2224379.0,2657697.0,771770.0,225191.0,59622.0,9558.0,4973.0
2019-10-08,OR,945984.0,3231917.0,18909002.0,4744829.0,5526346.0,2382383.0,2619929.0,2688931.0,673747.0,190866.0,48098.0,9406.0,24467.0
2019-10-08,PA,2704028.0,10063887.0,53134085.0,13207259.0,12486550.0,6487277.0,8832684.0,9023963.0,2281998.0,529326.0,209950.0,44149.0,30929.0
2019-10-08,RI,203617.0,850466.0,4801660.0,1161549.0,1079387.0,563844.0,829445.0,887574.0,219037.0,40281.0,9735.0,2861.0,7947.0
2019-10-08,SC,897662.0,4170921.0,20280794.0,4306369.0,4869153.0,2565556.0,3450786.0,3749799.0,1032754.0,221760.0,59643.0,11825.0,13149.0
2019-10-08,SD,196778.0,682757.0,3825633.0,986878.0,1011729.0,456865.0,528563.0,496011.0,226445.0,83887.0,28482.0,3490.0,3283.0
2019-10-08,TN,1354421.0,5394897.0,26894632.0,5838758.0,6203404.0,3330177.0,4489761.0,5097676.0,1450221.0,336390.0,95758.0,30446.0,22041.0
2019-10-08,TX,5151151.0,23462960.0,108362724.0,27381130.0,24812469.0,12314223.0,16773055.0,19000667.0,5966829.0,1512961.0,454681.0,87932.0,58777.0
2019-10-08,UT,667677.0,2483764.0,15048881.0,3846030.0,3984590.0,1994935.0,2349888.0,1965240.0,628028.0,167105.0,75692.0,20695.0,16678.0
2019-10-08,VT,142271.0,482113.0,2427701.0,471159.0,593609.0,339132.0,392886.0,418046.0,163272.0,26584.0,11676.0,3814.0,7523.0
2019-10-08,VA,1560805.0,6930850.0,38533521.0,9449750.0,8980233.0,4701353.0,6414058.0,6616603.0,1836178.0,360726.0,95537.0,31346.0,47737.0
2019-10-08,WA,1501703.0,6010857.0,34387392.0,8217395.0,9236754.0,4604371.0,5521234.0,5028278.0,1372226.0,286602.0,67951.0,11054.0,41527.0
2019-10-08,WV,417532.0,1382778.0,7208802.0,1727149.0,1853925.0,949763.0,1110448.0,1095520.0,352137.0,81978.0,27891.0,4816.0,5175.0
2019-10-08,WI,1162937.0,4632863.0,25030849.0,5172227.0,5655786.0,2984415.0,4220549.0,4893964.0,1623815.0,343604.0,84402.0,17900.0,34187.0
2019-10-08,WY,139025.0,436945.0,2900944.0,727647.0,853989.0,439424.0,272664.0,247461.0,219549.0,108832.0,26398.0,2405.0,2575.0
2019-10-09,MO,1395945.0,4711780.0,24508421.0,5518229.0,5561979.0,2848871.0,3991536.0,4656754.0,1474597.0,316788.0,103415.0,19005.0,17247.0
2019-10-09,AL,923172.0,3949762.0,18033419.0,3702646.0,4245874.0,2485509.0,3063038.0,3147196.0,1058353.0,254751.0,55371.0,16403.0,4278.0
2019-10-09,AK,165219.0,569963.0,3713220.0,1176289.0,1078830.0,463295.0,486728.0,364340.0,102059.0,27211.0,7664.0,1805.0,4999.0
2019-10-09,AZ,1554500.0,5595226.0,27411796.0,7117774.0,6715220.0,3514200.0,4158943.0,4315512.0,1121747.0,293313.0,116044.0,28868.0,30175.0
2019-10-09,AR,602543.0,2402073.0,11445935.0,2546323.0,2775986.0,1497556.0,1802853.0,1886929.0,689122.0,193923.0,39343.0,9063.0,4837.0
2019-10-09,CA,7836810.0,31599326.0,182191737.0,50748657.0,45577365.0,20807539.0,26979580.0,27600557.0,7908748.0,1881570.0,415764.0,108165.0,163792.0
2019-10-09,CO,1333224.0,4344932.0,28448460.0,7226810.0,7605801.0,3459779.0,4329492.0,4166695.0,1171203.0,327740.0,93977.0,23956.0,43007.0
2019-10-09,CT,735018.0,2826727.0,15425500.0,3474052.0,3612156.0,1865877.0,2679618.0,2845777.0,753986.0,143611.0,21491.0,9496.0,19436.0
2019-10-09,DE,191071.0,773143.0,3945423.0,913199.0,915580.0,446901.0,652054.0,720738.0,241181.0,39371.0,12044.0,2927.0,1428.0
2019-10-09,DC,222032.0,478276.0,3518623.0,1309806.0,884843.0,510319.0,524166.0,244531.0,26114.0,5607.0,3096.0,2932.0,7209.0
2019-10-09,FL,3801989.0,17432233.0,80545195.0,20596049.0,19532712.0,10177194.0,13225588.0,12794743.0,3258192.0,641717.0,205401.0,51398.0,62201.0
2019-10-09,GA,1988357.0,8498966.0,39791049.0,8831176.0,9133726.0,4949927.0,6597423.0,7108697.0,2363636.0,517005.0,200316.0,54550.0,34593.0
2019-10-09,HI,279663.0,1136487.0,4611332.0,1312513.0,1171833.0,561109.0,671115.0,779024.0,81328.0,17324.0,8508.0,3241.0,5337.0
2019-10-09,ID,382067.0,1366780.0,8053118.0,1992594.0,2276957.0,1090443.0,1225835.0,941879.0,365702.0,115013.0,35757.0,4313.0,4625.0
2019-10-09,IL,2852196.0,9849937.0,60523980.0,16070778.0,13835099.0,7441910.0,9852102.0,9877325.0,2734739.0,454709.0,154676.0,50984.0,51658.0
2019-10-09,IN,1444108.0,5227318.0,28062804.0,6810885.0,6291816.0,3383764.0,4582460.0,5015485.0,1521726.0,319116.0,93197.0,25287.0,19068.0
2019-10-09,IA,701487.0,2445010.0,13919647.0,3012047.0,3552311.0,1654251.0,2210448.0,2349897.0,843375.0,227340.0,50930.0,11082.0,7966.0
2019-10-09,KS,656081.0,2246520.0,12138463.0,3056001.0,3070529.0,1346156.0,1736438.0,1930168.0,714656.0,203128.0,60543.0,12833.0,8011.0
2019-10-09,KY,977302.0,3477440.0,19940738.0,4393896.0,4727026.0,2645934.0,3354129.0,3422166.0,1058562.0,237660.0,75396.0,16585.0,9384.0
2019-10-09,LA,933637.0,3712094.0,20565291.0,5133855.0,4765328.0,2620362.0,3451968.0,3104555.0,1058902.0,343674.0,71875.0,8642.0,6130.0
2019-10-09,ME,306037.0,1028277.0,5821772.0,1145391.0,1331703.0,715805.0,947163.0,1109826.0,449679.0,98625.0,16350.0,2279.0,4951.0
2019-10-09,MD,1141043.0,4883207.0,26790831.0,6471550.0,5996463.0,3087212.0,4547903.0,5113285.0,1264419.0,199022.0,64849.0,19477.0,26651.0
2019-10-09,MA,1527959.0,5353094.0,37156257.0,9444353.0,9221422.0,4675394.0,5899913.0,6002253.0,1591745.0,222308.0,39465.0,12516.0,46888.0
2019-10-09,MI,2119605.0,7845758.0,43608184.0,10216512.0,9978229.0,5326881.0,7415115.0,7901809.0,2233501.0,390893.0,84573.0,29394.0,31277.0
2019-10-09,MN,1178752.0,4415279.0,23259594.0,5519026.0,5047340.0,2598130.0,3749165.0,4466178.0,1369805.0,350163.0,120014.0,17288.0,22485.0
2019-10-09,MS,561907.0,2415497.0,10019427.0,2353454.0,2444271.0,1072158.0,1528433.0,1725237.0,642947.0,187772.0,50069.0,11870.0,3216.0
2019-10-09,MT,274369.0,784689.0,4591746.0,1278841.0,1389273.0,587950.0,568307.0,428262.0,216826.0,86094.0,28959.0,3902.0,3332.0
2019-10-09,NE,421451.0,1501923.0,7978644.0,1876816.0,2121060.0,1032316.0,1251040.0,1131118.0,385950.0,128575.0,37849.0,7999.0,5921.0
2019-10-09,NV,697070.0,2328047.0,12685870.0,3661924.0,3151124.0,1574592.0,2034304.0,1699461.0,336317.0,141765.0,59726.0,13009.0,13648.0
2019-10-09,NH,269178.0,1083133.0,6317753.0,1092840.0,1257730.0,776686.0,1135316.0,1470014.0,486058.0,78207.0,12066.0,2797.0,6039.0
2019-10-09,NJ,1850242.0,7031051.0,43797880.0,12408973.0,10683600.0,5142452.0,6600293.0,6475248.0,1911123.0,402920.0,103188.0,33471.0,36612.0
2019-10-09,NM,445341.0,1643682.0,11138387.0,2803577.0,3062877.0,1412840.0,1686317.0,1236735.0,557612.0,294815.0,71273.0,8796.0,3545.0
2019-10-09,NY,5041618.0,14440858.0,98985409.0,28187422.0,22983829.0,12335122.0,16523512.0,14452500.0,3493060.0,664134.0,186404.0,41573.0,117853.0
2019-10-09,NC,1779580.0,8572301.0,50039506.0,11021520.0,12767740.0,6658945.0,8347712.0,8241241.0,2411015.0,439763.0,101896.0,25598.0,24076.0
2019-10-09,ND,174494.0,583261.0,2831835.0,720696.0,801778.0,404503.0,312877.0,274792.0,152419.0,111004.0,48064.0,4370.0,1332.0
2019-10-09,OH,2531932.0,9121781.0,50494736.0,12026557.0,10875468.0,5991359.0,8663882.0,9904138.0,2440569.0,435382.0,91742.0,37317.0,28322.0
2019-10-09,OK,868937.0,3062087.0,14385605.0,3679486.0,3349923.0,1581145.0,2191253.0,2545549.0,739087.0,221706.0,60528.0,11120.0,5808.0
2019-10-09,OR,982861.0,3195040.0,19872685.0,5296563.0,5839121.0,2564818.0,2590590.0,2616146.0,677452.0,194531.0,58547.0,11458.0,23459.0
2019-10-09,PA,2801600.0,9966315.0,55368226.0,13842164.0,13237921.0,6813120.0,9067860.0,9462383.0,2234057.0,490571.0,157538.0,37787.0,24825.0
2019-10-09,RI,216928.0,837155.0,4713596.0,1053093.0,1072096.0,582201.0,856426.0,888526.0,222562.0,26245.0,4729.0,1302.0,6416.0
2019-10-09,SC,917019.0,4151564.0,20709214.0,4397262.0,4993205.0,2617093.0,3497167.0,3829091.0,1061661.0,237238.0,52120.0,12396.0,11981.0
2019-10-09,SD,200393.0,679142.0,3766330.0,943042.0,1011098.0,470333.0,500602.0,478428.0,214849.0,104293.0,37696.0,3834.0,2155.0
2019-10-09,TN,1395901.0,5353417.0,27943291.0,6098944.0,6497326.0,3549680.0,4722898.0,5162027.0,1417248.0,354293.0,90595.0,29895.0,20385.0
2019-10-09,TX,5248819.0,23365292.0,108202587.0,27323875.0,25097455.0,12548964.0,16843463.0,18439385.0,5759900.0,1511696.0,506543.0,99889.0,71417.0
2019-10-09,UT,689561.0,2461880.0,15873249.0,4313830.0,4243554.0,2074424.0,2337224.0,1994157.0,595060.0,171784.0,106687.0,22918.0,13611.0
2019-10-09,VT,146355.0,478029.0,2869676.0,572933.0,705000.0,407168.0,469515.0,493522.0,174357.0,32586.0,7938.0,1603.0,5054.0
2019-10-09,VA,1610805.0,6880850.0,39827295.0,9926988.0,9403306.0,4948383.0,6551370.0,6700578.0,1793906.0,336108.0,91526.0,33710.0,41420.0
2019-10-09,WA,1526258.0,5986302.0,35121827.0,8720519.0,9731534.0,4662319.0,5360609.0,4871747.0,1347956.0,284604.0,76922.0,12493.0,53124.0
2019-10-09,WV,434548.0,1365762.0,7720944.0,1846476.0,1993883.0,1023383.0,1212427.0,1183225.0,342235.0,80955.0,29871.0,5004.0,3485.0
2019-10-09,WI,1195723.0,4600077.0,25628992.0,5401196.0,5792869.0,3028767.0,4308412.0,5026341.0,1597428.0,347873.0,88155.0,16266.0,21685.0
2019-10-09,WY,145240.0,430730.0,2903621.0,702093.0,875976.0,396741.0,270306.0,256484.0,233544.0,129428.0,32108.0,4047.0,2894.0
2019-10-10,AL,739746.0,4133188.0,17670651.0,3551010.0,4101248.0,2296375.0,3039227.0,3287142.0,1043889.0,261552.0,70599.0,14830.0,4779.0
2019-10-10,AK,145763.0,589419.0,3863774.0,1218024.0,1024816.0,484891.0,565297.0,409331.0,125376.0,25286.0,4372.0,3578.0,2803.0
2019-10-10,AZ,1267326.0,5882400.0,28534247.0,7084123.0,6713565.0,3422534.0,4474226.0,5067631.0,1368377.0,265384.0,93507.0,22226.0,22674.0
2019-10-10,AR,460089.0,2544527.0,10591541.0,2297121.0,2568759.0,1357126.0,1710055.0,1827794.0,607623.0,164196.0,44143.0,10244.0,4480.0
2019-10-10,CA,6566797.0,32869339.0,183204178.0,49324341.0,45698274.0,21473507.0,27651659.0,28215723.0,8312491.0,1934702.0,381263.0,80246.0,131972.0
2019-10-10,CO,1113043.0,4565113.0,26302903.0,6312182.0,6606663.0,3321455.0,4303834.0,4257820.0,1065375.0,325016.0,69032.0,14185.0,27341.0
2019-10-10,CT,583231.0,2978514.0,15989157.0,3799925.0,3889114.0,1936984.0,2558213.0,2727903.0,815652.0,178905.0,46157.0,15426.0,20878.0
2019-10-10,DE,148027.0,816187.0,3937382.0,902607.0,898956.0,476437.0,638564.0,702310.0,237169.0,56778.0,18086.0,4624.0,1851.0
2019-10-10,DC,194159.0,506149.0,3746901.0,1380391.0,929255.0,527214.0,561918.0,291651.0,41331.0,7304.0,3190.0,1364.0,3283.0
2019-10-10,FL,3103413.0,18130809.0,82880221.0,20429998.0,19315135.0,10365922.0,14021364.0,14009295.0,3642843.0,787497.0,217621.0,45992.0,44554.0
2019-10-10,GA,1635572.0,8851751.0,40194202.0,8667255.0,9175052.0,4952948.0,6835736.0,7354158.0,2455504.0,502667.0,177987.0,44798.0,28097.0
2019-10-10,HI,274516.0,1141634.0,5192406.0,1447481.0,1305546.0,629316.0,759570.0,937129.0,90969.0,13943.0,4866.0,1592.0,1994.0
2019-10-10,ID,293012.0,1455835.0,7183961.0,1644270.0,1883575.0,950923.0,1137130.0,1070602.0,348177.0,105228.0,32164.0,6231.0,5661.0
2019-10-10,IL,2324533.0,10377600.0,60163068.0,16002320.0,13811715.0,7168074.0,9278420.0,9956794.0,3117335.0,538788.0,190744.0,47007.0,51871.0
2019-10-10,IN,1127165.0,5544261.0,27459143.0,6487845.0,6181771.0,3288037.0,4478829.0,4973970.0,1516277.0,370511.0,115163.0,26050.0,20690.0
2019-10-10,IA,524511.0,2621986.0,12951139.0,2850228.0,3193969.0,1577808.0,2004611.0,2212436.0,787528.0,223613.0,74508.0,15194.0,11244.0
2019-10-10,KS,497755.0,2404846.0,12036900.0,2923235.0,3015582.0,1330436.0,1811279.0,1965678.0,717273.0,190766.0,62653.0,11976.0,8022.0
2019-10-10,KY,764735.0,3690007.0,18773895.0,3989645.0,4412081.0,2389407.0,3124867.0,3411507.0,1071040.0,250677.0,90844.0,25012.0,8815.0
2019-10-10,LA,747907.0,3897824.0,19875159.0,4801231.0,4590513.0,2537621.0,3399352.0,3153093.0,996391.0,312566.0,69401.0,9904.0,5087.0
2019-10-10,ME,231823.0,1102491.0,5447138.0,960602.0,1290573.0,706855.0,895906.0,1099483.0,364482.0,92003.0,26369.0,5944.0,4921.0
2019-10-10,MD,937183.0,5087067.0,27439323.0,6560354.0,6131443.0,3201499.0,4730999.0,5043857.0,1415081.0,249499.0,63270.0,19945.0,23376.0
2019-10-10,MA,1243357.0,5637696.0,37031410.0,9566132.0,9263352.0,4609085.0,5609687.0,5872594.0,1662675.0,302514.0,73207.0,18459.0,53705.0
2019-10-10,MI,1664267.0,8301096.0,42324953.0,9697259.0,9399058.0,5267686.0,7175280.0,7737294.0,2352282.0,489669.0,140684.0,29836.0,35905.0
2019-10-10,MN,922468.0,4671563.0,21997701.0,5013330.0,4625825.0,2411080.0,3461057.0,4516070.0,1450076.0,360858.0,115715.0,19560.0,24130.0
2019-10-10,MS,445804.0,2531600.0,9638844.0,2189924.0,2251266.0,1041229.0,1486658.0,1734040.0,659094.0,200017.0,60301.0,12958.0,3357.0
2019-10-10,MO,1086499.0,5021226.0,24522340.0,5620821.0,5618177.0,2848106.0,3868185.0,4626904.0,1451638.0,333201.0,110460.0,22269.0,22579.0
2019-10-10,MT,209464.0,849594.0,4371317.0,1147082.0,1211994.0,508880.0,571973.0,584500.0,234140.0,80480.0,25266.0,3840.0,3162.0
2019-10-10,NE,321580.0,1601794.0,7253926.0,1674836.0,1855413.0,953145.0,1183578.0,1052577.0,344360.0,127708.0,43855.0,11011.0,7443.0
2019-10-10,NV,584339.0,2440778.0,13062943.0,3582871.0,3159559.0,1634539.0,2175071.0,1996304.0,344710.0,113305.0,39486.0,10274.0,6824.0
2019-10-10,NH,203617.0,1148694.0,5878654.0,1014017.0,1243235.0,754659.0,973224.0,1282205.0,455911.0,109824.0,29124.0,4754.0,11701.0
2019-10-10,NJ,1502765.0,7378528.0,45142134.0,12673844.0,10925289.0,5372291.0,6504219.0,6776065.0,2210405.0,503171.0,113551.0,30987.0,32312.0
2019-10-10,NM,360297.0,1728726.0,10890418.0,2712434.0,2879993.0,1352715.0,1768186.0,1387680.0,512233.0,214737.0,50993.0,7621.0,3826.0
2019-10-10,NY,4122920.0,15359556.0,106118103.0,31795187.0,24933698.0,12892462.0,16771504.0,14871980.0,3697179.0,792706.0,229064.0,45953.0,88370.0
2019-10-10,NC,1474643.0,8877238.0,49404569.0,10369024.0,12446177.0,6490685.0,8418938.0,8538514.0,2481409.0,482064.0,125327.0,27585.0,24846.0
2019-10-10,ND,132379.0,625376.0,2504486.0,636962.0,658288.0,355121.0,348115.0,276380.0,127715.0,71227.0,24145.0,4675.0,1858.0
2019-10-10,OH,1988833.0,9664880.0,49291675.0,11674653.0,11062933.0,5734912.0,8219753.0,9347371.0,2488841.0,530690.0,151273.0,48904.0,32345.0
2019-10-10,OK,678256.0,3252768.0,14131140.0,3553507.0,3257593.0,1605025.0,2131990.0,2554727.0,737806.0,212635.0,61146.0,10406.0,6305.0
2019-10-10,OR,768885.0,3409016.0,18990611.0,4667028.0,5186065.0,2462898.0,2882875.0,2802965.0,713140.0,188796.0,54219.0,12537.0,20088.0
2019-10-10,PA,2212034.0,10555881.0,55307872.0,13690780.0,13164029.0,6786999.0,9024993.0,9270039.0,2457753.0,633337.0,206103.0,46036.0,27803.0
2019-10-10,RI,175547.0,878536.0,4920663.0,1222663.0,1187970.0,607097.0,776379.0,848245.0,224220.0,34768.0,9452.0,2299.0,7570.0
2019-10-10,SC,736198.0,4332385.0,20736247.0,4217493.0,4959257.0,2675809.0,3648164.0,3859501.0,1059475.0,225023.0,68955.0,12160.0,10410.0
2019-10-10,SD,159483.0,720052.0,3284161.0,855221.0,885598.0,384548.0,464007.0,413711.0,177241.0,69440.0,25842.0,6135.0,2418.0
2019-10-10,TN,1099811.0,5649507.0,27026339.0,5766800.0,6211017.0,3306283.0,4632939.0,5149070.0,1452415.0,343825.0,113779.0,31268.0,18943.0
2019-10-10,TX,4361858.0,24252253.0,108107447.0,26972371.0,24610776.0,12586323.0,16878606.0,19178012.0,5980804.0,1373620.0,390719.0,83837.0,52379.0
2019-10-10,UT,533112.0,2618329.0,14942530.0,3436001.0,3821948.0,1954472.0,2354769.0,2338857.0,748213.0,180222.0,78891.0,16358.0,12799.0
2019-10-10,VT,109977.0,514407.0,2634251.0,532677.0,649095.0,343861.0,399192.0,492908.0,160335.0,32573.0,15903.0,2659.0,5048.0
2019-10-10,VA,1302176.0,7189479.0,39342210.0,9448252.0,9096040.0,4932446.0,6655463.0,6794886.0,1828678.0,413786.0,108844.0,29165.0,34650.0
2019-10-10,WA,1212886.0,6299674.0,34179175.0,7910420.0,8781389.0,4510146.0,5540630.0,5484238.0,1490172.0,321951.0,88577.0,14780.0,36872.0
2019-10-10,WV,335685.0,1464625.0,7311113.0,1682678.0,1861856.0,965886.0,1150284.0,1143191.0,372208.0,96114.0,30334.0,4741.0,3821.0
2019-10-10,WI,918911.0,4876889.0,24477178.0,5026269.0,5550808.0,2964653.0,4274524.0,4586428.0,1564277.0,360655.0,103670.0,20203.0,25691.0
2019-10-10,WY,114885.0,461085.0,2504481.0,629122.0,727271.0,328972.0,244024.0,261708.0,206166.0,80354.0,21855.0,2857.0,2152.0
2019-10-11,AL,761618.0,4111316.0,18656731.0,3769679.0,4297822.0,2444172.0,3188049.0,3434309.0,1117092.0,301480.0,84244.0,15342.0,4542.0
2019-10-11,AK,148407.0,586775.0,3909790.0,1172867.0,1057646.0,487123.0,599595.0,434692.0,127328.0,21623.0,4300.0,1802.0,2814.0
2019-10-11,AZ,1297985.0,5851741.0,30356112.0,7573339.0,7219910.0,3730062.0,4769810.0,5179155.0,1402798.0,313295.0,119637.0,26620.0,21486.0
2019-10-11,AR,491502.0,2513114.0,10857192.0,2336079.0,2647300.0,1384606.0,1745238.0,1866343.0,623476.0,187871.0,51344.0,10386.0,4549.0
2019-10-11,CA,6765970.0,32670166.0,195430828.0,53504087.0,48839217.0,22958594.0,29218963.0,29384086.0,8634945.0,2171109.0,497247.0,91460.0,131120.0
2019-10-11,CO,1119980.0,4558176.0,28838679.0,6756312.0,7253866.0,3697446.0,4768653.0,4633855.0,1225433.0,366323.0,94185.0,15875.0,26731.0
2019-10-11,CT,627095.0,2934650.0,16422874.0,3822996.0,3994240.0,1977493.0,2700852.0,2843304.0,815049.0,183780.0,48806.0,16472.0,19882.0
2019-10-11,DE,158988.0,805226.0,4122226.0,915731.0,939132.0,497640.0,707796.0,730083.0,250952.0,54950.0,19729.0,4496.0,1717.0
2019-10-11,DC,196223.0,504085.0,3891047.0,1441340.0,955590.0,560757.0,562757.0,307683.0,43356.0,9756.0,4406.0,2023.0,3379.0
2019-10-11,FL,3276387.0,17957835.0,85667706.0,21146663.0,20129652.0,10876724.0,14433100.0,14186755.0,3695537.0,830799.0,269447.0,53235.0,45794.0
2019-10-11,GA,1708296.0,8779027.0,41864522.0,9002139.0,9571478.0,5137405.0,7137859.0,7654824.0,2505244.0,562205.0,215834.0,48991.0,28543.0
2019-10-11,HI,269687.0,1146463.0,5430258.0,1527242.0,1369791.0,682225.0,783849.0,950617.0,87287.0,18248.0,7350.0,1682.0,1967.0
2019-10-11,ID,305951.0,1442896.0,7758741.0,1827404.0,2047824.0,1034146.0,1209428.0,1089082.0,381838.0,116140.0,40472.0,7139.0,5268.0
2019-10-11,IL,2478801.0,10223332.0,61438588.0,16034125.0,14220158.0,7511914.0,9638581.0,10087780.0,3033925.0,581435.0,227938.0,53406.0,49326.0
2019-10-11,IN,1184261.0,5487165.0,28152851.0,6554783.0,6336289.0,3441681.0,4630906.0,5048711.0,1557618.0,408966.0,128086.0,26489.0,19322.0
2019-10-11,IA,562708.0,2583789.0,13338898.0,2781016.0,3302031.0,1634672.0,2084260.0,2351574.0,816991.0,259020.0,82579.0,16189.0,10566.0
2019-10-11,KS,545812.0,2356789.0,12412971.0,2925922.0,3020116.0,1445617.0,1871417.0,2087708.0,744913.0,220719.0,75127.0,13032.0,8400.0
2019-10-11,KY,790633.0,3664109.0,19677238.0,4176081.0,4620360.0,2488720.0,3277440.0,3565648.0,1118185.0,294867.0,105170.0,22605.0,8162.0
2019-10-11,LA,772170.0,3873561.0,20844790.0,5047676.0,4769860.0,2654911.0,3527324.0,3310090.0,1078839.0,357386.0,83409.0,10163.0,5132.0
2019-10-11,ME,254782.0,1079532.0,5535702.0,1013898.0,1302052.0,671090.0,915104.0,1089361.0,401922.0,101192.0,30861.0,5473.0,4749.0
2019-10-11,MD,990727.0,5033523.0,28490557.0,6733124.0,6394037.0,3423134.0,4947982.0,5211870.0,1387584.0,264627.0,81138.0,22587.0,24474.0
2019-10-11,MA,1331681.0,5549372.0,38063655.0,9614124.0,9539914.0,4911974.0,5876435.0,5935979.0,1692523.0,332866.0,86284.0,18177.0,55379.0
2019-10-11,MI,1736678.0,8228685.0,43189203.0,9843544.0,9632769.0,5345515.0,7360317.0,7819182.0,2417550.0,531245.0,168105.0,34019.0,36957.0
2019-10-11,MN,990246.0,4603785.0,22587129.0,5048848.0,4741700.0,2576033.0,3637341.0,4594528.0,1407903.0,396040.0,138818.0,20271.0,25647.0
2019-10-11,MS,450774.0,2526630.0,10222623.0,2351937.0,2389117.0,1105413.0,1556619.0,1810777.0,703982.0,216912.0,71442.0,13254.0,3170.0
2019-10-11,MO,1175169.0,4932556.0,25575486.0,5693905.0,5856624.0,3018644.0,4202234.0,4771901.0,1509082.0,352253.0,127070.0,22368.0,21405.0
2019-10-11,MT,213489.0,845569.0,4681223.0,1211239.0,1282176.0,572661.0,591371.0,620817.0,263486.0,98990.0,32429.0,5057.0,2997.0
2019-10-11,NE,341927.0,1581447.0,7711865.0,1707518.0,1992214.0,993147.0,1298454.0,1126902.0,373885.0,149614.0,51254.0,11557.0,7320.0
2019-10-11,NV,596842.0,2428275.0,14082980.0,3948246.0,3464908.0,1738313.0,2316889.0,2017795.0,381337.0,142689.0,54090.0,12145.0,6568.0
2019-10-11,NH,226859.0,1125452.0,6018310.0,1014561.0,1237795.0,765780.0,1028611.0,1320537.0,494953.0,110550.0,30457.0,4193.0,10873.0
2019-10-11,NJ,1602543.0,7278750.0,46732350.0,13103046.0,11445976.0,5628188.0,6847753.0,6794159.0,2174412.0,538334.0,136016.0,34422.0,30044.0
2019-10-11,NM,372051.0,1716972.0,11322675.0,2804717.0,2991316.0,1452781.0,1757678.0,1442564.0,571525.0,223246.0,65901.0,9005.0,3942.0
2019-10-11,NY,4334360.0,15148116.0,109580114.0,32893345.0,25946885.0,13417977.0,17018723.0,15231637.0,3761379.0,877787.0,296360.0,50427.0,85594.0
2019-10-11,NC,1535619.0,8816262.0,52611980.0,11135897.0,12957062.0,6967740.0,9031522.0,9097862.0,2670041.0,547135.0,150282.0,30264.0,24175.0
2019-10-11,ND,153122.0,604633.0,2407473.0,591938.0,659007.0,363082.0,330181.0,258928.0,105008.0,63972.0,27983.0,5373.0,2001.0
2019-10-11,OH,2088985.0,9564728.0,50619203.0,11824882.0,11180165.0,5865244.0,8567492.0,9789899.0,2571996.0,573901.0,167215.0,46932.0,31477.0
2019-10-11,OK,742147.0,3188877.0,14747051.0,3614593.0,3427553.0,1676401.0,2256481.0,2668676.0,779251.0,235543.0,70462.0,12004.0,6087.0
2019-10-11,OR,790509.0,3387392.0,20010085.0,4950976.0,5441260.0,2574733.0,2952346.0,2996355.0,773595.0,222793.0,65790.0,13467.0,18770.0
2019-10-11,PA,2343927.0,10423988.0,57200620.0,14204558.0,13599757.0,7160186.0,9318988.0,9416866.0,2524543.0,665343.0,236301.0,45775.0,28303.0
2019-10-11,RI,185400.0,868683.0,5073765.0,1245253.0,1203990.0,613619.0,821224.0,891316.0,239607.0,38318.0,12060.0,2591.0,5787.0
2019-10-11,SC,768419.0,4300164.0,21713097.0,4403014.0,5157464.0,2798800.0,3804083.0,4091512.0,1103307.0,252362.0,80291.0,12594.0,9670.0
2019-10-11,SD,170031.0,709504.0,3358395.0,846181.0,898351.0,408832.0,463895.0,427574.0,190037.0,83646.0,31424.0,5895.0,2560.0
2019-10-11,TN,1150686.0,5598632.0,27795849.0,5855552.0,6432101.0,3435904.0,4740398.0,5295111.0,1485544.0,370287.0,130866.0,32306.0,17780.0
2019-10-11,TX,4584237.0,24029874.0,111800507.0,27526025.0,25730735.0,13139568.0,17775279.0,19372253.0,6024303.0,1554568.0,526566.0,96216.0,54994.0
2019-10-11,UT,559029.0,2592412.0,15713240.0,3677539.0,4072861.0,2030243.0,2491357.0,2379277.0,741665.0,185352.0,101987.0,19939.0,13020.0
2019-10-11,VT,119138.0,505246.0,2690933.0,549259.0,648961.0,364521.0,421221.0,484276.0,163267.0,32907.0,18747.0,2780.0,4994.0
2019-10-11,VA,1373858.0,7117797.0,41449178.0,9959295.0,9599622.0,5255987.0,6996646.0,7077771.0,1933231.0,426485.0,130388.0,33669.0,36084.0
